idx,pattern,mean_loss,std_loss
3086,stable,0.0703584,0.046210762
3087,stable,0.06863137,0.034565225
3088,falling,0.07420344,0.02355402
3089,falling,0.09005305,0.10791832
3090,falling,0.074707575,0.05229337
3091,falling,0.086234175,0.061347194
3092,falling,0.08223918,0.03620461
3093,falling,0.0677029,0.05328387
3094,stable,0.09692748,0.21487212
3095,stable,0.0673339,0.20792669
3096,stable,0.040923826,0.043234136
3097,stable,0.041694768,0.022405135
3098,stable,0.04597573,0.025041156
3099,rising,0.07905402,0.07757043
3100,stable,0.07055245,0.030748392
3101,rising,0.07405538,0.026345221
3102,rising,0.08194805,0.10177353
3103,rising,0.058191314,0.019724889
3104,rising,0.04851461,0.012403262
3105,stable,0.05790298,0.013762133
3106,stable,0.052354828,0.014390112
3107,stable,0.05524141,0.01071458
3108,stable,0.076023154,0.07114572
3109,stable,0.07999374,0.018235914
3110,stable,0.093066424,0.05473198
3111,falling,0.05418435,0.023146437
3112,falling,0.047587994,0.019671177
3113,falling,0.051901884,0.016505329
3114,falling,0.084347576,0.13560729
3115,falling,0.07795208,0.10610054
3116,falling,0.08629472,0.043141697
3117,falling,0.052770894,0.013632028
3118,stable,0.086109504,0.191713
3119,stable,0.04220283,0.020143406
3120,stable,0.06684528,0.20836484
3121,stable,0.033085432,0.009753701
3122,stable,0.047272272,0.011949745
3123,rising,0.04683322,0.02087663
3124,rising,0.07691955,0.17190734
3125,rising,0.054911684,0.026680652
3126,rising,0.0874317,0.1306074
3127,rising,0.061696675,0.020532658
3128,rising,0.07490586,0.12376926
3129,rising,0.06875601,0.11235962
3130,stable,0.047990736,0.014143355
3131,stable,0.07158402,0.022104813
3132,stable,0.09291897,0.035700426
3133,stable,0.08907897,0.10605883
3134,stable,0.058763973,0.023706406
3135,falling,0.07376174,0.101918265
3136,falling,0.068483844,0.024985075
3137,falling,0.080498055,0.04125568
3138,falling,0.07907993,0.11255364
3139,falling,0.06854086,0.06797696
3140,falling,0.04444333,0.019273212
3141,falling,0.042705007,0.01758078
3142,falling,0.036242653,0.04543303
3143,stable,0.026887516,0.012411719
3144,stable,0.03249849,0.04574314
3145,stable,0.04362859,0.1097917
3146,stable,0.025088329,0.005132536
3147,stable,0.04879344,0.13664836
3148,rising,0.023494346,0.0086041605
3149,rising,0.01809298,0.005306345
3150,rising,0.019229537,0.0051730894
3151,rising,0.024221241,0.017327126
3152,rising,0.018117597,0.0069893217
3153,rising,0.015994927,0.008277909
3154,rising,0.019921118,0.006513466
3155,stable,0.018858165,0.0066019683
3156,stable,0.022780785,0.0134971505
3157,stable,0.028074779,0.0066096685
3158,stable,0.040177986,0.08325142
3159,stable,0.034744013,0.007840863
3160,stable,0.032816704,0.0087775355
3161,falling,0.038271192,0.010275566
3162,falling,0.03253772,0.00555045
3163,falling,0.05082799,0.011913034
3164,falling,0.08236999,0.092950515
3165,falling,0.065706514,0.009216658
3166,stable,0.071481,0.011166835
3167,stable,0.095594816,0.09191439
3168,stable,0.08929027,0.023528976
3169,stable,0.08799683,0.02461842
3170,stable,0.10129334,0.026669005
3171,rising,0.12203988,0.0338294
3172,rising,0.11879459,0.024395265
3173,rising,0.16440593,0.08465034
3174,rising,0.1403082,0.08788151
3175,rising,0.078593366,0.025964214
3176,rising,0.081072554,0.11399638
3177,rising,0.062005583,0.052246172
3178,stable,0.06250828,0.09394806
3179,stable,0.033678137,0.0070570274
3180,stable,0.057063006,0.0711146
3181,stable,0.04877996,0.013134086
3182,stable,0.052515212,0.07099469
3183,falling,0.04123145,0.00885245
3184,falling,0.04576345,0.019247005
3185,falling,0.038308673,0.017596448
3186,falling,0.033105813,0.01716057
3187,falling,0.032696888,0.009957298
3188,falling,0.053942498,0.04057174
3189,stable,0.048628546,0.0173277
3190,stable,0.046434794,0.014878199
3191,stable,0.047478013,0.013384648
3192,stable,0.03340749,0.01160121
3193,stable,0.0575963,0.09387948
3194,stable,0.029861128,0.007245146
3195,stable,0.034158044,0.014159324
3196,rising,0.03038522,0.012269731
3197,rising,0.039716404,0.0150389215
3198,rising,0.041038867,0.01545119
3199,rising,0.038031615,0.0067478996
3200,rising,0.03650649,0.00883058
3201,rising,0.035173196,0.011338902
3202,stable,0.044434372,0.01134162
3203,stable,0.04650236,0.01605108
3204,stable,0.046709783,0.020010633
3205,stable,0.04257103,0.016079865
3206,stable,0.07307616,0.14360401
3207,stable,0.08198025,0.06374253
3208,falling,0.10214698,0.14770097
3209,falling,0.10412208,0.13272591
3210,falling,0.08163622,0.028462583
3211,falling,0.07211768,0.01911575
3212,falling,0.07018646,0.02757469
3213,falling,0.05959113,0.01610879
3214,falling,0.055943187,0.015943922
3215,stable,0.06532011,0.01066764
3216,stable,0.07770147,0.017977905
3217,stable,0.07273282,0.029798303
3218,stable,0.08151677,0.015353124
3219,stable,0.063054346,0.018313609
3220,rising,0.058434427,0.030316507
3221,rising,0.077465214,0.1031762
3222,rising,0.073768705,0.1099135
3223,rising,0.059127044,0.015549281
3224,rising,0.05920152,0.022265922
3225,rising,0.06377277,0.038439162
3226,stable,0.05458085,0.01124851
3227,stable,0.046212807,0.019793902
3228,stable,0.051459275,0.019790582
3229,stable,0.047125213,0.014868319
3230,stable,0.04805736,0.03152323
3231,stable,0.07730917,0.16889787
3232,falling,0.0502174,0.012534166
3233,falling,0.06339557,0.1475359
3234,falling,0.039535265,0.031685647
3235,falling,0.037834633,0.015369902
3236,falling,0.03640287,0.027795589
3237,falling,0.029519489,0.01469566
3238,stable,0.029637355,0.017264264
3239,stable,0.018334337,0.009918625
3240,stable,0.020211833,0.024788802
3241,stable,0.012986976,0.005411162
3242,stable,0.9149948,0.044740703
3243,stable,1.2861469,0.067823954
3244,stable,1.5395763,0.07500487
3245,rising,1.7134786,0.107137956
3246,rising,1.7773124,0.10899904
3247,rising,1.7984023,0.15677585
3248,rising,1.7806168,0.16066386
3249,rising,1.8346704,0.15341212
3250,stable,1.8060722,0.13570641
3251,stable,1.88875,0.1221367
3252,stable,1.9019151,0.08747275
3253,stable,1.8710831,0.093490586
3254,spike,0.20626493,0.19492276
3255,spike,0.07427268,0.06768878
3256,spike,0.046290647,0.024856564
3257,spike,0.06969297,0.034339588
3258,spike,0.080034785,0.039926425
3259,spike,0.08659883,0.046116337
3260,spike,0.10811852,0.036273573
3261,spike,0.14855646,0.04438262
3262,spike,0.1579227,0.07814961
3263,spike,0.17356774,0.08800318
3264,spike,0.18328105,0.11160104
3265,falling,0.20743664,0.15906337
3266,stable,0.2558676,0.20756835
3267,stable,0.27868363,0.22645581
3268,stable,0.30615678,0.27302167
3269,stable,0.2874523,0.25312248
3270,stable,0.28626612,0.27731976
3271,rising,0.30580062,0.28806472
3272,rising,0.25545374,0.24386501
3273,stable,0.20424585,0.21515553
3274,stable,0.15120013,0.14864802
3275,stable,0.13601159,0.12677751
3276,stable,0.113377064,0.10643817
3277,stable,0.105280384,0.15625492
3278,stable,0.05964863,0.042732373
3279,stable,0.05671877,0.039530814
3280,falling,0.05213224,0.04490032
3281,falling,0.037859168,0.023347598
3282,falling,0.03282775,0.023769885
3283,falling,0.03285489,0.011947056
3284,falling,0.030705689,0.008465215
3285,falling,0.038842387,0.019105962
3286,stable,0.04179797,0.016359238
3287,stable,0.044438045,0.01843657
3288,stable,1.4508573,0.06880573
3289,stable,2.1764205,0.14672852
3290,stable,2.4518883,0.18703008
3291,stable,2.6108863,0.18040413
3292,rising,2.7055585,0.29282376
3293,rising,2.7989428,0.2237495
3294,rising,2.753197,0.2522408
3295,rising,2.677263,0.22999795
3296,rising,2.733497,0.20128685
3297,stable,2.8478706,0.29312038
3298,stable,2.880913,0.30151218
3299,stable,4.2263427,0.2897672
3300,spike,2.2076836,0.38250116
3301,spike,2.4880433,0.2112853
3302,spike,2.6978571,0.17159009
3303,spike,2.8188035,0.16648735
3304,spike,2.745324,0.25128856
3305,spike,2.7655442,0.34634972
3306,spike,2.7437394,0.26674333
3307,spike,2.7076058,0.28872463
3308,spike,2.777851,0.31677327
3309,spike,2.8226876,0.3472945
3310,spike,2.864029,0.30748716
3311,spike,0.4979897,0.5210736
3312,spike,0.23752919,0.24763596
3313,spike,0.21930198,0.20728628
3314,spike,0.20494096,0.25974315
3315,spike,0.20835504,0.2627494
3316,spike,0.24869709,0.31273222
3317,spike,0.25906965,0.29973242
3318,spike,0.22948636,0.32315987
3319,spike,0.21719345,0.2808497
3320,spike,0.190227,0.22943597
3321,spike,0.21394421,0.31351018
3322,falling,0.19765867,0.2715153
3323,falling,0.16169405,0.20418528
3324,falling,0.11359783,0.12983295
3325,falling,0.10193062,0.12840062
3326,falling,0.09280254,0.12384804
3327,falling,0.13078259,0.2210862
3328,falling,0.1418015,0.26289383
3329,falling,0.14683111,0.23700774
3330,falling,0.12913832,0.19595009
3331,falling,0.08348074,0.10460838
3332,falling,0.09030309,0.112123676
3333,falling,0.07869997,0.09109148
3334,stable,0.07251215,0.064765826
3335,stable,0.08944288,0.08052212
3336,stable,0.060343824,0.059901066
3337,stable,0.062237825,0.039887615
3338,stable,0.08195872,0.084113725
3339,stable,0.081039265,0.089454874
3340,rising,0.07046055,0.05705526
3341,rising,0.04593018,0.04552575
3342,rising,0.05259904,0.085652016
3343,rising,0.066984996,0.17249572
3344,rising,0.07343273,0.2346715
3345,rising,0.08015673,0.18738845
3346,stable,0.10486493,0.32042044
3347,stable,0.05479515,0.06545755
3348,stable,0.061297372,0.056767706
3349,stable,0.06369308,0.106431775
3350,stable,0.11479198,0.3319737
3351,falling,0.11496451,0.30347395
3352,falling,0.10490771,0.1236676
3353,falling,0.107169725,0.1222445
3354,falling,0.13254063,0.18683618
3355,falling,0.12666571,0.13656534
3356,falling,0.11946909,0.1183399
3357,falling,0.10013071,0.15469734
3358,falling,0.0861474,0.11302624
3359,stable,0.06274348,0.026747484
3360,stable,0.0768427,0.071029216
3361,stable,0.0640389,0.01608312
3362,stable,0.052536372,0.029873813
3363,stable,0.034298684,0.047233194
3364,stable,0.036801405,0.06029645
3365,rising,0.059819464,0.098496266
3366,rising,0.04141379,0.030130139
3367,rising,0.04866267,0.02352081
3368,rising,0.04083635,0.026404465
3369,rising,0.07580947,0.20445356
3370,stable,0.07725059,0.22759813
3371,stable,0.062223196,0.09863086
3372,stable,0.07416613,0.14255597
3373,stable,0.05448381,0.031807173
3374,stable,0.05251503,0.034227114
3375,stable,0.061012257,0.06326417
3376,falling,0.061536882,0.057745438
3377,stable,0.036567915,0.020112338
3378,falling,0.06328333,0.15622677
3379,falling,0.054824457,0.11172679
3380,falling,0.063707426,0.11090639
3381,falling,0.051781654,0.04030282
3382,stable,0.058975175,0.06682225
3383,stable,0.03567971,0.030451354
3384,stable,0.037039466,0.0120183
3385,stable,0.037511766,0.02884392
3386,stable,0.041703694,0.048805896
3387,stable,0.051810466,0.05876569
3388,stable,0.04690837,0.065768614
3389,rising,0.06480894,0.13673708
3390,rising,0.05432383,0.06103446
3391,rising,0.06396041,0.060773697
3392,rising,0.061076675,0.04611727
3393,rising,0.100981124,0.15728867
3394,rising,0.075951315,0.11834339
3395,stable,0.0974704,0.2363773
3396,stable,0.09817428,0.3010017
3397,stable,0.10031764,0.30071163
3398,stable,0.09967569,0.29842725
3399,stable,0.041449316,0.028268253
3400,stable,0.042474695,0.030802237
3401,falling,0.065123945,0.15176804
3402,falling,0.04944963,0.047012947
3403,falling,0.07215938,0.14664729
3404,falling,0.07200355,0.12716232
3405,stable,0.04968006,0.03698146
3406,stable,0.051686574,0.0323996
3407,stable,0.059553787,0.035436854
3408,stable,0.064979464,0.04567148
3409,stable,0.06486174,0.032248132
3410,stable,0.061743807,0.048086256
3411,stable,0.07112166,0.055593714
3412,rising,0.07468089,0.028842919
3413,rising,0.07887669,0.04250531
3414,rising,0.08401794,0.13854665
3415,rising,0.08343205,0.10862934
3416,stable,0.07383312,0.03393142
3417,rising,0.086069755,0.057228394
3418,stable,0.121394716,0.29024318
3419,stable,0.092920415,0.12037001
3420,stable,0.065484054,0.11031529
3421,stable,0.05110905,0.039859734
3422,stable,0.09682774,0.24191433
3423,falling,0.04856262,0.05582571
3424,falling,0.08068968,0.22003637
3425,falling,0.052679233,0.05568825
3426,falling,0.049827337,0.04588951
3427,falling,0.0653545,0.12917139
3428,falling,0.04360251,0.024520721
3429,falling,0.03475006,0.04117784
3430,falling,0.032892026,0.013389814
3431,stable,0.029020702,0.02069247
3432,stable,0.035596944,0.033562843
3433,stable,0.035413496,0.028195892
3434,stable,0.03976708,0.05749492
3435,rising,0.03311729,0.035125293
3436,rising,0.036670096,0.057896037
3437,rising,0.033380315,0.061649915
3438,rising,0.036190476,0.063228816
3439,rising,0.05266622,0.14209288
3440,rising,0.030108405,0.022359217
3441,rising,0.05638695,0.17295597
3442,stable,0.03151116,0.053301524
3443,stable,0.025118727,0.04029671
3444,stable,0.04103767,0.053781964
3445,stable,0.02982681,0.015589288
3446,stable,0.07224239,0.23513374
3447,stable,0.060565576,0.18501657
3448,falling,0.03399461,0.0456509
3449,falling,0.03284273,0.041664965
3450,falling,0.059027992,0.14141306
3451,falling,0.034190822,0.025463829
3452,falling,0.038625844,0.018499153
3453,falling,0.037793804,0.02318755
3454,stable,0.040339384,0.020175122
3455,stable,0.040248454,0.030079762
3456,stable,0.03408886,0.03640059
3457,stable,0.03360898,0.021682847
3458,stable,0.031207848,0.02494282
3459,stable,0.024916047,0.03350071
3460,rising,0.031125253,0.04784632
3461,rising,0.042093053,0.081296995
3462,rising,0.028765725,0.063189834
3463,rising,0.021609683,0.01437031
3464,rising,0.02917539,0.034163866
3465,stable,0.033781026,0.03395959
3466,stable,0.03610442,0.072389185
3467,stable,0.059157386,0.18116383
3468,stable,0.035899114,0.031479165
3469,stable,0.04088247,0.030580794
3470,stable,0.0863399,0.2457706
3471,stable,0.05275592,0.04633131
3472,falling,0.04961144,0.035160255
3473,falling,0.044245295,0.021495717
3474,falling,0.07190498,0.15776056
3475,falling,0.044699255,0.011639917
3476,falling,0.04676326,0.023263423
3477,falling,0.053117696,0.020118564
3478,stable,0.041795902,0.013113575
3479,stable,0.045609184,0.015528514
3480,stable,0.03716268,0.009002402
3481,stable,0.039827872,0.008226736
3482,stable,0.043168608,0.0147258965
3483,stable,0.035317432,0.0782623
3484,rising,0.039672323,0.096460365
3485,rising,0.019625375,0.008965725
3486,rising,0.020539504,0.019745165
3487,rising,0.050912485,0.12635906
3488,rising,0.04713812,0.10812888
3489,rising,0.028559811,0.033396244
3490,stable,0.055693198,0.16976899
3491,stable,0.036992166,0.07415164
3492,stable,0.026499381,0.010390047
3493,stable,0.02954086,0.009806868
3494,stable,0.037745353,0.01982809
3495,stable,0.07223753,0.1935722
3496,falling,0.07474212,0.18485694
3497,falling,0.036158863,0.003873066
3498,falling,0.06730251,0.13262908
3499,falling,0.028434766,0.005544785
3500,falling,0.029808132,0.0050473423
3501,falling,0.03131347,0.011053232
3502,stable,0.02755908,0.0077598575
3503,stable,0.032364212,0.0109789595
3504,stable,0.034758817,0.010210578
3505,stable,0.04038529,0.06934954
3506,stable,0.03926106,0.01555915
3507,stable,0.03188062,0.011798167
3508,rising,0.031643204,0.0075497422
3509,rising,0.054812785,0.10710903
3510,rising,0.03545373,0.007402368
3511,rising,0.040986296,0.019797163
3512,rising,0.05818628,0.089254804
3513,rising,0.039510384,0.015753243
3514,stable,0.034713782,0.007207105
3515,stable,0.038707398,0.010734876
3516,stable,0.05376775,0.046263047
3517,stable,0.03119111,0.00913246
3518,stable,0.030511495,0.021810576
3519,stable,0.060447898,0.16266799
3520,falling,0.032947075,0.010323223
3521,falling,0.056309022,0.1183234
3522,falling,0.068364285,0.13882804
3523,falling,0.039710894,0.008855242
3524,falling,0.03821462,0.007431182
3525,falling,0.036404815,0.006035346
3526,stable,0.046186112,0.009090345
3527,stable,0.049963422,0.007673046
3528,stable,0.05259226,0.01055967
3529,stable,0.045861356,0.00966229
3530,stable,0.04293765,0.008905941
3531,rising,0.038519975,0.00416805
3532,stable,0.04540602,0.007284145
3533,rising,0.049560003,0.013194305
3534,rising,0.0388391,0.0052124187
3535,rising,0.035731543,0.0070814234
3536,rising,0.05813949,0.015923455
3537,rising,0.05892345,0.0070487545
3538,rising,0.05468984,0.008499529
3539,stable,0.045360126,0.007099998
3540,stable,0.054474395,0.0115670515
3541,stable,0.06151327,0.010711284
3542,stable,0.11168773,0.09963545
3543,stable,0.091902815,0.014758161
3544,falling,0.08333132,0.017318163
3545,falling,0.1015486,0.13677736
3546,falling,0.07465506,0.016072756
3547,falling,0.08864391,0.013499021
3548,falling,0.07257637,0.010167179
3549,falling,0.07364153,0.015501827
3550,stable,0.074724,0.01649265
3551,stable,0.11488294,0.1367394
3552,stable,0.06461728,0.060158778
3553,stable,0.0727855,0.12657376
3554,stable,0.045895036,0.00801797
3555,stable,0.043508347,0.011436489
3556,rising,0.061950225,0.10338212
3557,rising,0.04237614,0.005848387
3558,rising,0.053844977,0.053667195
3559,stable,0.039697967,0.009418158
3560,rising,0.035733424,0.014994259
3561,rising,0.03863198,0.015215635
3562,rising,0.039149053,0.027750207
3563,stable,0.036608618,0.011204765
3564,stable,0.031387556,0.0060354606
3565,stable,0.027729535,0.00533949
3566,stable,0.04208893,0.012655531
3567,falling,0.06516283,0.121501364
3568,falling,0.034737416,0.016122578
3569,falling,0.034150694,0.006378543
3570,falling,0.039147213,0.03461033
3571,falling,0.03828678,0.01181686
3572,falling,0.06932445,0.12461353
3573,falling,0.041578475,0.00973989
3574,stable,0.04514558,0.014784697
3575,stable,0.04245709,0.010023519
3576,stable,0.034577116,0.007990303
3577,stable,0.049678616,0.093180254
3578,stable,0.04158694,0.07747489
3579,stable,0.037307728,0.028651798
3580,stable,0.0335749,0.008674398
3581,rising,0.030022277,0.013600214
3582,rising,0.038722564,0.007409481
3583,rising,0.055061147,0.09234857
3584,rising,0.042139277,0.008237525
3585,rising,0.03656171,0.013179091
3586,stable,0.040377308,0.0060353735
3587,stable,0.04563378,0.0063704937
3588,stable,0.042121943,0.0044911997
3589,stable,0.046519484,0.0032498534
3590,stable,0.043391526,0.008633338
3591,stable,0.04731441,0.005259913
3592,falling,0.038522407,0.007703415
3593,falling,0.06987843,0.13632737
3594,falling,0.033565518,0.0089711845
3595,falling,0.057598,0.13581789
3596,falling,0.07248043,0.17401946
3597,falling,0.03376672,0.018044809
3598,stable,0.0547172,0.02222063
3599,stable,0.06088959,0.152275
3600,stable,0.03978948,0.022360785
3601,stable,0.0326299,0.048929263
3602,stable,0.06483933,0.18898958
3603,rising,0.024047848,0.01602405
3604,rising,0.028478257,0.019142458
3605,rising,0.022118155,0.013432644
3606,rising,0.043708157,0.101009816
3607,rising,0.030297326,0.040143497
3608,rising,0.030091139,0.014134757
3609,rising,0.040504027,0.020075224
3610,stable,0.039917383,0.012512196
3611,stable,0.0260638,0.008116746
3612,stable,0.027606435,0.009049129
3613,stable,0.03237176,0.011742558
3614,stable,0.06752114,0.09203786
3615,stable,0.052735873,0.027440645
3616,falling,0.08443574,0.12840559
3617,falling,0.056100436,0.011859588
3618,falling,0.049159147,0.016719043
3619,falling,0.05177441,0.014310917
3620,falling,0.04972938,0.035127096
3621,falling,0.042443626,0.013091296
3622,stable,0.044092704,0.01831662
3623,stable,0.063344955,0.111694224
3624,stable,0.05400638,0.07678628
3625,stable,0.046679243,0.019914526
3626,stable,0.04394414,0.06522749
3627,stable,0.0367854,0.009046107
3628,rising,0.041302893,0.10421567
3629,rising,0.04734948,0.022014258
3630,rising,0.051323894,0.018514205
3631,rising,0.05448363,0.023532908
3632,rising,0.050236262,0.01856401
3633,rising,0.051432494,0.008774695
3634,stable,0.05533683,0.010412643
3635,stable,0.0595129,0.015285479
3636,stable,0.06549524,0.049893983
3637,stable,0.06029005,0.016619785
3638,stable,0.052965946,0.018551417
3639,falling,0.07386529,0.06407137
3640,stable,0.05687148,0.013102125
3641,falling,0.046122205,0.04676189
3642,falling,0.06060349,0.11267765
3643,falling,0.05217369,0.020797042
3644,falling,0.04653224,0.019353198
3645,falling,0.03225431,0.026759624
3646,falling,0.038229663,0.045462426
3647,stable,0.03204638,0.016728064
3648,stable,0.022354607,0.01623294
3649,stable,0.018795492,0.012250147
3650,stable,0.017472778,0.006545609
3651,stable,0.024553778,0.050728675
3652,stable,0.015982606,0.024814008
3653,rising,0.037057184,0.13845861
3654,rising,0.02313859,0.07096838
3655,rising,0.01563031,0.026071003
3656,rising,0.01193048,0.009884269
3657,rising,0.015696859,0.01746659
3658,stable,0.025161503,0.052031305
3659,stable,0.02484063,0.020911064
3660,stable,0.021877188,0.019534778
3661,stable,0.024401419,0.027700515
3662,stable,0.02850928,0.024428336
3663,stable,0.039050214,0.037790574
3664,falling,0.04187975,0.039383862
3665,falling,0.05574615,0.1317928
3666,falling,0.044076093,0.053248826
3667,falling,0.048328448,0.03756731
3668,falling,0.059385214,0.064908944
3669,falling,0.02923636,0.02578397
3670,stable,0.03828654,0.083729915
3671,stable,0.03820951,0.06945516
3672,stable,0.06712696,0.23531616
3673,stable,0.047363196,0.04106911
3674,stable,0.0382102,0.020132229
3675,stable,0.07661886,0.23956303
3676,rising,0.07470834,0.22156127
3677,rising,0.043541897,0.03011463
3678,rising,0.07130609,0.17655869
3679,rising,0.06688782,0.15323174
3680,rising,0.04780907,0.03533844
3681,rising,0.05014457,0.021338562
3682,stable,0.05208324,0.01581517
3683,stable,0.06661172,0.01774638
3684,stable,0.06087133,0.014305115
3685,stable,0.08206407,0.06207099
3686,stable,0.067043744,0.042060386
3687,stable,0.06847441,0.027507287
3688,falling,0.0798277,0.11142487
3689,falling,0.06365247,0.031104334
3690,falling,0.0795604,0.045033418
3691,falling,0.07922791,0.07278644
3692,falling,0.09789949,0.18585274
3693,falling,0.056519076,0.027201906
3694,stable,0.06650836,0.06138745
3695,stable,0.10651958,0.26349157
3696,stable,0.09018317,0.24079962
3697,stable,0.042736158,0.023770042
3698,stable,0.0658838,0.17493239
3699,stable,0.07032655,0.23834763
3700,rising,0.029816305,0.030467635
3701,rising,0.02940049,0.033490933
3702,rising,0.028743897,0.029285636
3703,rising,0.044863388,0.12605698
3704,rising,0.026788412,0.013967418
3705,rising,0.03634975,0.064791344
3706,rising,0.03006238,0.019685231
3707,stable,0.031131394,0.023391668
3708,stable,0.03416632,0.03432947
3709,stable,0.04118525,0.061841402
3710,stable,0.04398093,0.059120454
3711,stable,0.03863603,0.04545928
3712,falling,0.04341787,0.07962428
3713,falling,0.04641845,0.049613878
3714,falling,0.028232561,0.021536045
3715,falling,0.038203645,0.055331126
3716,falling,0.031761516,0.05180541
3717,falling,0.042379152,0.089822456
3718,stable,0.029937195,0.029863888
3719,stable,0.03650548,0.07369961
3720,stable,0.03507514,0.02219522
3721,stable,0.08351739,0.2710389
3722,stable,0.0472642,0.049203753
3723,rising,0.043856446,0.037210494
3724,rising,0.047951717,0.03178523
3725,rising,0.07286085,0.15929697
3726,rising,0.07299678,0.14239672
3727,rising,0.06611956,0.09564253
3728,rising,0.05444767,0.045429546
3729,stable,0.05171913,0.031497337
3730,stable,0.050457977,0.019034285
3731,stable,0.052854083,0.0046761343
3732,stable,0.06006414,0.044231616
3733,stable,0.05441997,0.03214394
3734,stable,0.048947327,0.034515243
3735,stable,0.073666856,0.049824588
3736,falling,0.05704922,0.04269846
3737,falling,0.06606631,0.04573782
3738,falling,0.05642692,0.023286873
3739,falling,0.053010557,0.01819298
3740,falling,0.06395851,0.062784486
3741,stable,0.05626479,0.021811808
3742,stable,0.051082157,0.042212654
3743,stable,0.045499466,0.05066049
3744,stable,0.08251945,0.22210702
3745,stable,0.07630612,0.21818097
3746,stable,0.065280184,0.07301175
3747,stable,0.043380838,0.031846877
3748,stable,0.043564018,0.0171486
3749,rising,0.03809714,0.01225557
3750,rising,0.06523534,0.1376155
3751,rising,0.03176511,0.023459554
3752,rising,0.03314728,0.030721866
3753,rising,0.03152669,0.013558392
3754,stable,0.04354604,0.07673127
3755,stable,0.030835608,0.012252926
3756,stable,0.041411594,0.045436356
3757,stable,0.049370572,0.03915237
3758,stable,0.024402875,0.05280928
3759,stable,0.025386162,0.019604461
3760,stable,0.03772225,0.0788304
3761,falling,0.030733734,0.03193815
3762,falling,0.039176203,0.045970544
3763,falling,0.045406103,0.096277915
3764,falling,0.03630326,0.050078366
3765,falling,0.031739544,0.03865915
3766,stable,0.037241388,0.08460498
3767,stable,0.031119386,0.034562886
3768,stable,0.037373625,0.08214295
3769,stable,0.063082345,0.20753147
3770,stable,0.06766117,0.24953417
3771,rising,0.025686502,0.036391288
3772,rising,0.07197941,0.20850697
3773,rising,0.03812295,0.05538153
3774,rising,0.030550439,0.017467692
3775,rising,0.036227707,0.026123581
3776,rising,0.038567793,0.026142018
3777,rising,0.036459614,0.025238072
3778,stable,0.03639661,0.0073884055
3779,stable,0.043563876,0.032805845
3780,stable,0.04079454,0.01327803
3781,stable,0.06390847,0.0357465
3782,stable,0.059289623,0.04389692
3783,stable,0.05621191,0.02438041
3784,falling,0.046728477,0.030259406
3785,falling,0.051844824,0.024167811
3786,falling,0.06489956,0.014650727
3787,falling,0.07155745,0.049954616
3788,falling,0.0835262,0.022250626
3789,falling,0.08323268,0.035805594
3790,stable,0.07567139,0.03434591
3791,stable,0.06790676,0.025709303
3792,stable,0.06453069,0.030549334
3793,stable,0.10911175,0.25263098
3794,stable,0.096611075,0.16444989
3795,stable,0.067805745,0.028874004
3796,rising,0.08326268,0.022358358
3797,rising,0.0817978,0.022319064
3798,stable,0.0680521,0.019232359
3799,rising,0.08591817,0.11495368
3800,rising,0.057228614,0.018102739
3801,rising,0.054463487,0.016037611
3802,stable,0.045265626,0.014954103
3803,stable,0.05104457,0.014058336
3804,stable,0.04425536,0.010672248
3805,stable,0.052866936,0.013626218
3806,stable,0.06260182,0.019313142
3807,falling,0.060085844,0.020233162
3808,falling,0.055363104,0.03146467
3809,falling,0.04935507,0.015174564
3810,falling,0.07448803,0.15195838
3811,falling,0.07521559,0.13437377
3812,falling,0.056234114,0.03532832
3813,falling,0.07123183,0.13980456
3814,stable,0.08477211,0.19349045
3815,stable,0.05894958,0.07724889
3816,stable,0.05658879,0.038302045
3817,stable,0.031864185,0.010228083
3818,stable,0.035575844,0.013216905
3819,rising,0.041601397,0.02402117
3820,rising,0.04249925,0.020175802
3821,rising,0.06393787,0.11861967
3822,rising,0.06829598,0.13382371
3823,rising,0.052066877,0.04711716
3824,rising,0.03425485,0.011012838
3825,stable,0.033742316,0.0115380185
3826,stable,0.025258293,0.0076076537
3827,stable,0.04115543,0.050445784
3828,stable,0.047749046,0.054880854
3829,stable,0.045064252,0.06151953
3830,stable,0.046592113,0.016669098
3831,falling,0.04637243,0.012943109
3832,falling,0.06274718,0.022907449
3833,falling,0.085342236,0.030728513
3834,falling,0.10046658,0.04007407
3835,falling,0.09962903,0.037168875
3836,falling,0.12543993,0.037846085
3837,falling,0.09911594,0.032697167
3838,stable,0.10204848,0.020333499
3839,stable,0.088901125,0.019186672
3840,stable,0.07725767,0.019343805
3841,stable,0.07382252,0.013659045
3842,stable,0.09914707,0.14832406
3843,stable,0.06587864,0.016116777
3844,rising,0.055478446,0.017769199
3845,stable,0.060309846,0.025752293
3846,rising,0.062258378,0.008543238
3847,rising,0.07724356,0.01790325
3848,rising,0.062973306,0.007887419
3849,stable,0.067952685,0.010801583
3850,rising,0.068747714,0.020996211
3851,stable,0.08357623,0.11417014
3852,stable,0.07527183,0.008841628
3853,stable,0.09928906,0.09041677
3854,stable,0.090241715,0.010405857
3855,stable,0.081589736,0.00763331
3856,stable,0.08496264,0.01089026
3857,falling,0.08219947,0.013361146
3858,falling,0.077523135,0.030395627
3859,falling,0.07156289,0.07865938
3860,falling,0.05625605,0.013258242
